#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
emperor_aurion_mbs_desc;One of the few Dragonlords to survive the Doom, Aurion proclaimed himself Emperor of Valyria and marched south at the head of an army to claim what remained of the Freehold.;;;;;;;;;;;;;x
redbeard_strongseed_mbs_desc;An ancient clan of Free Folk, the Foresters, sometimes known as the Redbeards, were known for their strong tendency to be kissed by fire.;;;;;;;;;;;;;x
westford_bloodline_desc;An ancient family from the Westerlands, the Westfords are believed to carry the blood of the first men and are reputed by some to be skinchangers and mystics.;;;;;;;;;;;;;x
saerystos_bloodline_desc;After fleeing, Princess Saera Targaryen journied to Volantis becoming wealthy, while there she had a bastard son said to be identical to his grandfather King Jahaerys in his youth.;;;;;;;;;;;;;x
saerys_bloodline_desc;After fleeing, Princess Saera Targaryen journied to Volantis becoming wealthy, while there she had a bastard son with a Triarch of Volantis.;;;;;;;;;;;;;x
saerynar_bloodline_desc;After fleeing across the sea, Princess Saera Targaryen served in a Lyseni pleasure garden for a time, dressed as a novice Septa, while there she had a bastard son.;;;;;;;;;;;;;x
toyne_bloodline_desc;A powerful Stormlander House, House Toyne have a reputation for being fearsome warriors with a quick temper and headstrong attitude.;;;;;;;;;;;;;x
errol_bloodline_desc;A powerful Stormlander House, House Errol have long ruled from Haystack Hall guarding the northern border of the Stormlands and the Kingswood.;;;;;;;;;;;;;x
estermont_bloodline_desc;A powerful Stormlander House, House Estermont have long ruled from Greenstone, an island off the Stormlands coast, keeping a firm eye on the Narrow Sea and Sea of Dorne for any threats.;;;;;;;;;;;;;x
selmy_bloodline_desc;House Selmy of Harvest Hall are an ancient Stormlander house of Marcher Lords, they guard against Dorne and have a reputation as skilled and bold warriors.;;;;;;;;;;;;;x
forrester_bloodline_desc;An ancient First Man warrior, Lord Gerhard the Tall founded the ancient and honourable House Forrester which would come to rule a portion of the Wolfswood famed for its trade in ironwood.;;;;;;;;;;;;;x
belmore_bloodline_desc;One of the most powerful and ancient houses in the Vale, the Belmores are descended from the First Men. They fought at the Battle of the Seven Stars, bending the knee.;;;;;;;;;;;;;x
coldwater_bloodline_desc;One of the most powerful and ancient houses in the Vale, the Coldwaters are descended from the First Men. They fought at the Battle of the Seven Stars, bending the knee.;;;;;;;;;;;;;x
egen_bloodline_desc;An ancient and powerful house from the Vale, House Egen have a strong reputation for loyalty and honour.;;;;;;;;;;;;;x
sunderland_bloodline_desc;An ancient and powerful house that has long ruled over the Three Sisters in the Bite between the Vale and the North.;;;;;;;;;;;;;x
whitehill_bloodline_desc;A powerful Northern house, House Whitehill have historically followed the Seven rather than the Old Gods of the North and have a reputation for ambitious and duplicitous behaviour.;;;;;;;;;;;;;x
rupert_falwell_bloodline_desc;A pious Lord during the Faith Militant Rebellion, Lord Rupert led the ranks of the pious that had answered the High Septon's call to took up arms against the Iron Throne.;;;;;;;;;;;;;x
barristan_bold_bloodline_desc;A knight of House Selmy, Ser Barristan the Bold was a masterful warrior in both tourney and war, slaying Maelys Blackfyre, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
white_bull_bloodline_desc;A knight of House Hightower, renowned for his fearsome strength and his loyalty and strength of character, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
arthur_dayne_bloodline_desc;A knight of House Dayne, renowned for his skills at arms and as a valiant and true knight, worthy to wield Dawn, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
oswell_whent_bloodline_desc;A knight of House Whent, Ser Oswell Whent was a masterful warrior renowned for his skill at arms and dark humour, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
lewyn_martell_bloodline_desc;A knight of House Martell, Prince Lewyn of Dorne was a great knight and skilled warrior, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
jonothor_darry_bloodline_desc;A knight of House Darry, Ser Jon Darry was a skilled and earnest knight of the Kingsguard, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
gyles_morrigen_bloodline_desc;A knight of House Morrigen, chosen to be first Lord Commander of the Conciliator's Kingsguard, many Maesters consider his first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
lorence_roxton_bloodline_desc;A knight of House Roxton, Ser Lorence was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
victor_the_valiant_bloodline_desc;A skilled sworn sword, Ser Victor was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
willam_the_wasp_bloodline_desc;A skilled sworn sword, Ser Willam was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
pate_the_woodcock_bloodline_desc;A skilled hedge knight, Ser Pate was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
samgood_of_sourhill_bloodline_desc;A grizzled hedge knight, Ser Sour Sam was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
ryam_redwyne_bloodline_desc;A knight of House Redwyne, Ser Ryam was a masterful warrior with both lance and sword, eventually joing the Kingsguard, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
dragonknight_bloodline_desc;A knight of House Targaryen, Prince Aemon was a masterful warrior, renowned for his loyalty and honour, leading many to consider him one of the finest knights to ever live.;;;;;;;;;;;;;x
morrigen_bloodline_desc;A powerful Stormlander House, House Morrigen have a reputation for being brave, fearsome warriors, and possessing considerable martial skill.;;;;;;;;;;;;;x
duncan_tall_hk_desc;A peniless hedge knight from Flea Bottom, Ser Duncan was a skilled warrior blessed with great height and strength who caused and fought in the trial of seven at Ashford Meadow.;;;;;;;;;;;;;x
duncan_tall_kg_desc;Despite his humble origins, Ser Duncan the Tall served Prince Aegon Targaryen honourably as a mentor and sworn sword and was eventually rewarded by elevation to the Kingsguard.;;;;;;;;;;;;;x
honourable_kingsguard_bloodline_desc;A knight of the Kingsguard, [This.GetTitledFirstNameWithNick] was a masterful warrior renowned for their skill at arms and honour, leading many to consider them one of the finest knights of their day.;;;;;;;;;;;;;x
criston_cole_bloodline_desc;A knight of House Cole, Ser Criston was a masterful warrior renowned for his skill at arms, one of the finest knights of his day, but he also helped start the Dance of Dragons.;;;;;;;;;;;;;x
bloodline_margaery_desc;The fair and shrewd daughter of Lord Mace Tyrell, Lady Margaery was beloved of many and considered one of the finest beauties of her day, a true friend of the smallfolk.;;;;;;;;;;;;;x
bloodline_olenna_redwyne_desc;A daughter of the Arbor who married Lord Luthor Tyrell of Highgarden. She was a cunning woman with a wicked wit and a sharp tongue, earning her the moniker 'Queen of Thorns'.;;;;;;;;;;;;;x
bloodline_brienne_tarth_desc;Considered a homely maid, Brienne of Tarth, found her true calling as a knight and honourable warrior, becoming an exceptionally skilled fighter and earning knighthood.;;;;;;;;;;;;;x
bloodline_sansa_stark_desc;The fair and kind daughter of Lord Eddard Stark, Lady Sansa was beloved of many and considered one of the finest beauties of her day, possessing all the traditional graces and able to charm all she met.;;;;;;;;;;;;;x
bloodline_arya_stark_desc;The spirited second daughter of Lord Eddard Stark, Arya took after her aunt Lyanna, with an indomnitable spirit and interest in fighting and exploration, becoming cunning and a skilled warrior.;;;;;;;;;;;;;x
bloodline_lyanna_stark_desc;The spirited daughter of Lord Rickard Stark, renowned for her restless spirit and wild beauty, Lyanna had the wolf blood some Starks are said to bear, being both brave and headstrong.;;;;;;;;;;;;;x
bloodline_aemma_arryn_desc;The daughter of Lord Rodrik Arryn and his wife Princess Daella Targaryen, Aemma Arryn was wed to her cousin, Prince Viserys Targaryen.;;;;;;;;;;;;;x
bloodline_myriah_martell_desc;The eldest child of the Prince of Dorne, Princess Myriah renounced her claim to Sunspear to wed Prince Daeron Targaryen, to heal the wounds left by Conquest of Dorne and death of King Daeron I.;;;;;;;;;;;;;x
bloodline_elia_martell_desc;The beautiful yet frail daughter of the Princess of Dorne, Princess Elia was wed to Prince Rhaegar Targaryen of Dragonstone, the firstborn son and heir of King Aerys II.;;;;;;;;;;;;;x
bloodline_alicent_hightower_desc;The fair daughter of Hand of the King Ser Otto Hightower, Lady Alicent was beloved of many, and considered one of the finest beauties of her day, eventually wedding King Viserys I.;;;;;;;;;;;;;x
bloodline_lysa_tully_desc;The secondborn daughter of Lord Hoster Tully, Lady Lysa was wed to Lord Jon Arryn of the Eyrie to secure the alliance between the Vale and Trident.;;;;;;;;;;;;;x
bloodline_catelyn_tully_desc;The firstborn daughter of Lord Hoster Tully, Lady Catelyn was wed to Lord Eddard Stark of Winterfell to secure the alliance between the North and Trident.;;;;;;;;;;;;;x
bloodline_cersei_lanniser_desc;The fair and ambitious daughter of Lord Tywin Lannister, Lady Cersei was considered one of the finest beauties of her day, but also had a deep sense of superiority and paranoia.;;;;;;;;;;;;;x
bloodline_danaerys_dorne_desc;The daughter of King Aegon IV, Princess Daenerys was considered one of the finest beauties of her day and was loved by Daemon Blackfyre but wed Prince Maron of Dorne uniting Dorne with the Iron Throne.;;;;;;;;;;;;;x
bloodline_lyarra_stark_desc;Daughter of Lord Torrhen of Winterfell, The King Who Knelt, Lyarra was married to Lord Ronnel of the Vale, the King Who Flew, to heal the wounds between the traditional enemies the North and the Vale.;;;;;;;;;;;;;x
bloodline_sharra_arryn_desc;Born an Arryn herself, Sharra married her cousin the King of the Vale, becoming its Queen. A shrewd woman she was considered one of the most beautiful women of her time.;;;;;;;;;;;;;x
bloodline_larra_rogare_desc;The daughter of Lysandro the Magnificent of Lys, Larra was considered a great beauty, and was wed to Prince Viserys Targaryen whilst he was a "guest" of her father.;;;;;;;;;;;;;x
bloodline_asha_greyjoy_desc;The headstrong daughter of Balon Greyjoy, he raised Asha to be a fierce leader of men, she captained the ship the Black Wind raiding and sailing the seas as a true ironborn.;;;;;;;;;;;;;x
bloodline_lannisport_lannister_desc;Not all Lannisters reside in Casterly Rock, and over time younger sons, and distant kin have left the Rock and settled in the thriving port of Lannisport.;;;;;;;;;;;;;x
bloodline_racallio_ryndoon_desc;Racallio Ryndoon was a devious Tyroshi captain-general who declared himself King of the Narrow Sea, he is remembered for his fearsome skill in battle and mercurial moods.;;;;;;;;;;;;;x
tyrion_bloodline_desc;Son of Lord Tywin Lannister, Tyrion was despised and called 'the Imp' by many thanks to his height, nevertheless his keen intellect makes him a skilled player of the Game of Thrones.;;;;;;;;;;;;;x
bloodline_daena_defiant_desc;The firstborn daughter of King Aegon III, renowned for her beauty and headstrong nature, Daena was an expert horsewoman and archer and was always wilful, wild, and adventurous.;;;;;;;;;;;;;x
bloodline_rhaena_targaryen_desc;The secondborn daughter of King Aegon III, renowned for her beauty and piety, Rhaena was known for her devotion to the Seven and unlike her sisters was dutiful, meek, and passive.;;;;;;;;;;;;;x
bloodline_elaena_targaryen_desc;The thirdborn daughter of King Aegon III, renowned for her boldness and charm, Elaena was an expert with finances and took after her sister Daena in her headstrong nature.;;;;;;;;;;;;;x
bloodline_rhaena_of_pentos_desc;One of the twin daughters of Daemon Targaryen and Laena Targaryen, Princess Rhaena was beautiful, bold, and charming, loving to dance, and enchanting all she met.;;;;;;;;;;;;;x
bloodline_baela_targaryen_desc;One of the twin daughters of Daemon Targaryen and Laena Targaryen, Princess Baela was wild and wilful, loving to hawk and ride, and said to be as fearsome as her father.;;;;;;;;;;;;;x
bloodline_queen_rhaena_desc;The beautiful daughter of King Aenys I, Rhaena was once a shy child but became bold and headstrong after taming the dragon Dreamfyre, she was haughty but was kind to those she cared for.;;;;;;;;;;;;;x
bloodline_staedmon_desc;An ancient and powerful house from the Stormlands, House Staedmon have a reputation for avarice and parsimony.;;;;;;;;;;;;;x
bloodline_butterwell_desc;A rich and powerful house from the Riverlands, House Butterwell became wealthy from dairy cows, and some still dismiss them as little more than upjumped cattle thieves.;;;;;;;;;;;;;x
bloodline_smallwood_desc;An ancient and prestigious house from the Riverlands, ruling from Acorn Hall. Those with Smallwood Blood have a reputation for bravery.;;;;;;;;;;;;;x
bloodline_farring_desc;A prestigious house from the Blackwater Bay, those with Farring Blood have a strong martial reputation.;;;;;;;;;;;;;x
bloodline_hayford_desc;A wealthy and prestigious house from the Blackwater Bay, those with Hayford Blood have a reputation for bravery;;;;;;;;;;;;;x
bloodline_rosby_desc;A wealthy and prestigious house from the Blackwater Bay, those with Rosby Blood have a reputation for poor health;;;;;;;;;;;;;x
bloodline_rykker_desc;A prestigious house from the Blackwater Bay, those with Rykker Blood have a strong martial reputation;;;;;;;;;;;;;x
bloodline_stokeworth_desc;A prestigious house from the Blackwater Bay, those with Stokeworth Blood have a reputation for being ambitious and grasping.;;;;;;;;;;;;;x
bloodline_sharis_footly_desc;The beautiful and bold Lady of Tumbleton, Lady Sharis had her husband killed, her town burned, and Ser Jon Roxton claim her as a "prize of war." When the Dance ended, she did much to restore Tumbleton.;;;;;;;;;;;;;x
bloodline_jonquil_darke_desc;A bastard daughter of Lord Darklyn, Jonquil Darke was a loyal and brave woman, becoming an exceptionally skilled warrior, who gained favour fighting in the War for the White Cloaks and as the sworn protector of Queen Alysanne Targaryen.;;;;;;;;;;;;;x
bloodline_johanna_westerling_desc;Widow of Lord Jason Lannister, Lady Johanna, a Westerling of the Crag, ruled as regent for her son, repelling Ironborn raids against Casterly Rock and defending the Westerlands.;;;;;;;;;;;;;x
bloodline_roxton_desc;An ancient noble house from the Reach, House Roxton were Andal adventurers given lands and wives by the Three Sage Kings of House Gardener, and have a reputation for martial prowess.;;;;;;;;;;;;;x
bloodline_jon_roxton_desc;A knight of House Roxton in the Reach, known as Bold Jon, Ser Jon Roxton was a fearsome warrior known for his black temper, who fought in the Dance of Dragons.;;;;;;;;;;;;;x
bloodline_lady_sam_desc;A beautiful and intelligent daughter of Horn Hill, Lady Samantha was wed to Lord Ormund Hightower, after his death she convinced her infatuated stepson Lord Lyonel to accept peace and wed her.;;;;;;;;;;;;;x
bloodline_sabitha_frey_desc;Widow of Lord Forrest Frey, Lady Sabitha, ruled as regent of the Twins, becoming an influential leader during the Dance of Dragon, known for her bravery and martial skill.;;;;;;;;;;;;;x
bloodline_alys_rivers_desc;A bastard servant of House Strong, Alys Strong was rumoured to see visions of the future and command dark powers. Prince Aemond and she became lovers during the Dance of Dragons.;;;;;;;;;;;;;x
bloodline_rhaelle_targaryen_desc;A daughter of King Aegon the Unlikely, Princess Rhaelle was wed to Orys Baratheon to heal the wounds left by the Laughing Storm Rebellion and the broken betrothal of Prince Duncan.;;;;;;;;;;;;;x
bloodline_val_desc;The beautiful sister of Dalla, the wife of Mance Rayder, Val was both brave, and capable. Val was a leading voice amongst the free folk whose power came not from family but her cunning and wit.;;;;;;;;;;;;;x
bloodline_dalla_desc;The beautiful wife of Mance Rayder, a cunning and perceptive woman Dalla was known for the excellent counsel she provided Mance and her loyalty to him.;;;;;;;;;;;;;x
bloodline_rickon_stark_desc;The youngest son of Lord Eddard Stark, Rickon was known for his wildness, his courage, and his temper. Rickon undoubtedly had the wolf blood some Starks are said to bear.;;;;;;;;;;;;;x
bloodline_jon_snow_stark_desc;The bastard son of Lord Eddard Stark, Jon Snow was a natural warrior and leader of men, inspiring loyalty in those around him, despite his baseborn origins.;;;;;;;;;;;;;x
bloodline_giantslayer_farring_desc;A knight of the Crownlands Queens Man fierce in his devotion to R'hllor, Ser Godry Farring won his nickname by slaying a giant at the Battle Beneath the Wall.;;;;;;;;;;;;;x
bloodline_aemon_caraxes_desc;The thirdborn child of the Conciliator, and first to survive to adulthood, Prince Aemon was a skilled warrior, rider of Caraxes the Blood Wyrm, and skilled statesmen, beloved by the smallfolk.;;;;;;;;;;;;;x
bloodline_khal_drogo_desc;A powerful and fearsome Khal amongst the Dothraki, son of Khal Bharbo, Khal Drogo was both a skilled warrior and talented general, admired across the Dothraki Sea.;;;;;;;;;;;;;x
bloodline_khal_bharbo_desc;A powerful Khal amongst the Dothraki, Khal Bharbo was admired across the Dothraki Sea.;;;;;;;;;;;;;x
bloodline_khal_dhako_desc;A powerful Khal amongst the Dothraki, Khal Dhako sacked and razed the City of Ibbish, earning the name "Dragon of the North.";;;;;;;;;;;;;x
bloodline_khal_haro_desc;A powerful Khal amongst the Dothraki, Khal haro fought against the Sarnori during the Century of Blood.;;;;;;;;;;;;;x
bloodline_khal_horro_desc;A powerful Khal amongst the Dothraki, Khal Horro slew the Great Khal Moro, taking his khalasar for his own.;;;;;;;;;;;;;x
bloodline_khal_loso_desc;A powerful Khal amongst the Dothraki, Khal Haro fought against the Sarnori during the Century of Blood.;;;;;;;;;;;;;x
bloodline_khal_mengo_desc;A powerful and pious Khal amongst the Dothraki, Khal Mengo, advised by his witch mother Doshi, was the first Khal to unite the Dothraki people into one khalasar.;;;;;;;;;;;;;x
bloodline_khal_moro_desc;A powerful Khal amongst the Dothraki, Khal Moro was the son of Khal Mengo uniter of the Dothraki, and led them against many Sarnori cities.;;;;;;;;;;;;;x
bloodline_khal_onqo_desc;A powerful Khal amongst the Dothraki, Khal Onqo led a mighty khalasar into battle against the Men of Ibben and their colony of Ibbish;;;;;;;;;;;;;x
bloodline_khal_qano_desc;A powerful Khal amongst the Dothraki, Khal Haro fought against the Sarnori during the Century of Blood.;;;;;;;;;;;;;x
bloodline_khal_rogo_desc;A powerful Khal amongst the Dothraki, Khal Rogo sacked the City of Ibbish during the Century of Blood.;;;;;;;;;;;;;x
bloodline_khal_scoro_desc;A powerful Khal amongst the Dothraki, Khal Rogo sacked the City of Ibbish during the Century of Blood, carrying their gods to Vaes Dothrak.;;;;;;;;;;;;;x
bloodline_khal_temmo_desc;A powerful Khal amongst the Dothraki, Khal Temmo slew Khal Dhako, Dragon of the North, taking his khalasar for his own.;;;;;;;;;;;;;x
bloodline_khal_zeggo_desc;A powerful Khal amongst the Dothraki, Khal Rogo sacked the City of Sarys, the mighty port city of the Sarnori, during the Century of Blood.;;;;;;;;;;;;;x
bloodline_khal_zhako_desc;A powerful Khal amongst the Dothraki, Khal haro fought against the Sarnori during the Century of Blood.;;;;;;;;;;;;;x
bloodline_mazor_alexi_desc;A mighty High King of the Sarnori, Mazor Alexi led the Sarnori to war against the marauding Dothraki.;;;;;;;;;;;;;x
bloodline_rhaego_desc;Son of the mighty Khal Drogo and the exiled Westerosi Princess Danaerys Targaryen, last scion of Old Valyria, Rhaego was prophecised as the Stallion that Mounts the World by the Dosh Khaleen.;;;;;;;;;;;;;x
bloodline_house_ball_desc;An ancient house of the Reach, House Ball are descended from Florys the Fox. The most martial of the houses Florys founded, House Ball have reputation for bravery, valour, and martial prowess.;;;;;;;;;;;;;x
bloodline_fireball_desc;Known as the Fireball for his fiery hair, and fiercer temper, Ser Quentyn Ball was Master of Arms of the Red Keep one of the finest swordsmen of his day and a great friend of Daemon Blackfyre.;;;;;;;;;;;;;x
bloodline_house_peake_desc;An ancient house of the Reach, House Peake are descended from Florys the Fox. House Peake are known for their boundless ambition and rivalry with the Manderlys who they forced from the Reach.;;;;;;;;;;;;;x
bloodline_house_florent_desc;An ancient house of the Reach, House Florent are descended from Florys the Fox. House Peake have a reputation for their ambition and their plotting.;;;;;;;;;;;;;x
bloodline_sand_snake_desc;The Red Viper of Dorne was known for fathering a number of daughters, each said to share his viper eyes, cunning, and ability to defend themself. These daughters were known as the Sand Snakes.;;;;;;;;;;;;;x
bloodline_hugh_hammer_desc;A tall blacksmith from Dragonstone, with hands strong enough to twist steel bars, Hugh Hammer answered Prince Jacaerys Velaryon call for dragonriders and successfully tamed Vermithor, the Bronze Fury, former mount of the Conciliator.;;;;;;;;;;;;;x
bloodline_ulf_white_desc;A pale haired man of arms of Dragonstone, known for his drinking, Ulf White answered Prince Jacaerys Velaryon call for dragonriders and successfully tamed Silverwing, former mount of the Good Queen.;;;;;;;;;;;;;x
bloodline_nettles_desc;A scrawny bastard born on Driftmark, known for her cunning, Nettles answered Prince Jacaerys Velaryon call for dragonriders and successfully tamed Sheepstealer, a dragon that had never before been tamed, by offering it a sheep each day.;;;;;;;;;;;;;x
bloodline_kettleblack_desc;A house of humble origins, House Kettleblack began as a house of hedgeknights and sellswords, recognisable by their black hair, gaining in prominence through Ser Oswell's loyal service to Lord Petyr Baelish.;;;;;;;;;;;;;x
bloodline_hound_desc;The second son of the Knight of Fang Tower, Sandor Clegane was a skilled warrior who refused knighthood to avoid association with his hated elder brother Gregor, the Mountain the Rides, and took service with House Lannister, earning the name 'The Hound.';;;;;;;;;;;;;x
bloodline_tarbeck_desc;House Tarbeck are an ancient house from the Westerlands, with a long history of boasting many heroes and bold knights of whom the House is rightly proud.;;;;;;;;;;;;;x
bloodline_clegane_desc;The former kennelmaster of Casterly Rock, the founder of House Clegane was raised to nobility after saving Lord Tytos Lannister from a lioness, but lost a leg and three hounds in the process.;;;;;;;;;;;;;x
bloodline_payne_desc;An ancient and powerful house from the Westerlands, there is said to be a story behind the golden coins on the sigil of House Payne.;;;;;;;;;;;;;x
bloodline_serrett_desc;An ancient and powerful house from the Westerlands, House Serrett was formed by the union of First Men and Andal nobles during the Andal Invasion.;;;;;;;;;;;;;x
bloodline_ambrose_desc;An old and powerful house from the Reach, House Ambrose have as their house words "Never Resting".;;;;;;;;;;;;;x
bloodline_ashford_desc;An old and powerful house from the Reach, members of House Ashford have a reputation for ambition.;;;;;;;;;;;;;x
bloodline_caswell_desc;An ancient and powerful house from Bitterbridge in the Reach, House Caswell have long guarded a bridge over the Mander and held the title of Defender of the Fords;;;;;;;;;;;;;x
bloodline_footly_desc;An ancient and powerful house from Tumbleton in the Reach, House Footly have as their words "Tread Lightly Here".;;;;;;;;;;;;;x
bloodline_fossoway_green_desc;During the Trial of Seven at Ashford Meadow, Raymun Fossoway sided against his cousin Ser Steffon Fossoway, disgusted at his duplicity. After being knighted by Ser Lyonel Baratheon, the Laughing Storm, the newly made Ser Raymun adopted the green apple to differentiate himself from Ser Steffon, in the process founding the Green Apple Fossoways.;;;;;;;;;;;;;x
bloodline_blackbar_desc;House Blackbar are an ancient and respected house from Bandallon in the Reach.;;;;;;;;;;;;;x
bloodline_meadows_desc;House Meadows of Grassy Vale is an ancient and powerful house from the Reach.;;;;;;;;;;;;;x
bloodline_webber_desc;House Webber are a respected and powerful house from the Reach.;;;;;;;;;;;;;x
bloodline_chester_desc;House Chester of Greenshield are an ancient house from the Shield Islands, who have long guarded the mouth of the Mander against raiders and Ironborn.;;;;;;;;;;;;;x
bloodline_serry_desc;House Serry of Southshield are an ancient house from the Shield Islands, who have long guarded the mouth of the Mander against raiders and Ironborn.;;;;;;;;;;;;;x
bloodline_grimm_desc;House Grimm of Greyshield are an ancient house from the Shield Islands, who have long guarded the mouth of the Mander against raiders and Ironborn.;;;;;;;;;;;;;x
bloodline_leygood_desc;House Leygood are an ancient and respected house from the Reach, descended from Andal adventurers granted land under the Three Sage Kings of House Gardener;;;;;;;;;;;;;x
bloodline_merryweather_desc;An old and powerful house from Longtable in the Reach, House Merryweather are respected for their skilled stewardship.;;;;;;;;;;;;;x
bloodline_costayne_desc;A respected house from Three Towers on the cliffs overlooking the Whispering Sound, House Costayne are known for their bravery and skill as mariners.;;;;;;;;;;;;;x
bloodline_vaith_desc;An ancient and respected house from the Red Dunes of the Dornish Desert, House Vaith was founded by adventuring Andals who settled in the hills east of the deep dunes and sands of Dorne.;;;;;;;;;;;;;x
bloodline_toland_desc;An ancient and respected house from Ghost Hill in the Dornish Desert, House Toland are reputed for their cunning.;;;;;;;;;;;;;x
bloodline_jordayne_desc;An ancient and respected house from the Tor in the Dornish Desert, House Jordayne was founded by Andal adventurers and once ruled as kings in their own right.;;;;;;;;;;;;;x
bloodline_gargalen_desc;House Gargalen are an ancient and respected house from Salt Shore on Dornish Coast.;;;;;;;;;;;;;x
bloodline_ladybright_desc;House Ladybright are a prestigious house from Dorne, members of House Ladybright are known to often be skilled at managing coin.;;;;;;;;;;;;;x
bloodline_dalt_desc;House Dalt are a prestigious house from Lemonwood in Dorne;;;;;;;;;;;;;x
bloodline_santagar_desc;House Santagar are an ancient and powerful house from Spottswood in Dorne, the house was founded by Andal adventurers who founded their own kingdom during the Andal Invasion.;;;;;;;;;;;;;x
bloodline_allyrion_desc;An ancient and powerful house from Godsgrace in the Dornish desert, House Allyrion was founded by Andal adventurers houses who came to Dorne during the Andal invasion.;;;;;;;;;;;;;x
bloodline_risley_desc;House Risley are prestigious house from Risley Glade in the Reach.;;;;;;;;;;;;;x
bloodline_rhysling_desc;House Rhysling are a prestigious house from theReach, known for their martial skill, bravery, and honour.;;;;;;;;;;;;;x
bloodline_fossoway_brown_desc;A fearsome warrior, Franklyn Flowers was the son of a washerwoman raped by a Red Apple Fossoway, as a consequence he loathed his father's house and chose the Brown Apple as his sigil.;;;;;;;;;;;;;x
bloodline_mandrake_desc;House Mandrake are an ancient and powerful family who have loomed large in the history of the Seven Kingdoms.;;;;;;;;;;;;;x
bloodline_strickland_desc;House Strickland are an ancient and powerful family, known for their ambitious nature and skill at managing coin.;;;;;;;;;;;;;x
bloodline_casterly_desc;Corlos, son of Caster and founder of House Casterly, was a mighty hunter living in a village near where Lannisport now stands. When a lion began preying on the village's sheep, Corlos tracked it back to a cave in the the Rock. Armed with only a spear, he slew the lion and his mate, but spared the newborn cubs. To reward his mercy the Gods sent a sudden ray of sunlight deep into the cave, revealing the gleam of yellow gold in a vein as thick as a man's waist.;;;;;;;;;;;;;x
blackfyre_bl_desc;The foremost of the Great Bastards of Aegon IV, Daemon Waters was given the sword Blackfyre and took its name for his own, founding a new house, Targaryen on both sides.;;;;;;;;;;;;;x
bloodline_maelys_desc;A man of great size and strength, Maelys Blackfyre was born with a second head, that of his twin, the size of a small fist sprouting from his shoulder, leading many to say that he was a kinslayer since birth. Maelys would grow into a cruel, and violent man, hated and feared by many.;;;;;;;;;;;;;x
bloodline_blackfish_desc;The younger son of Lord Tully, Ser Brynden Tully, known as the Blackfish, was an exceptionally skilled warrior, who during the War of the Ninepenny Kings proved himself a great and worthy knight, and gained fame and renown throughout the Seven Kingdoms.;;;;;;;;;;;;;x
bloodline_illyrio_desc;Illyrio Mopatis rose from a penniless bravo living on the streets of Pentos to becoming the wealthiest man in the city. Illyrio was skilled merchant, but also a cunning schemer, ruling Pentos in all but name.;;;;;;;;;;;;;x
bloodline_wylla_wyl_desc;A mighty warrior maid, who was allied with Yoren Yronwood, Wylla of Wyl led many incursions into the stormlands clashing with King Durran the Young at the Battle by the Bloody Pool.;;;;;;;;;;;;;x
bloodline_viserys_iii_desc;Whilst a child Viserys Targaryen, was forced into exhile in Essos by the Usurper and his dogs, made to roam the Free Cities, mocked and called a "Beggar King" by his inferiors. But then the Dragon awoke, the Usurper was cast down and Viserys of the House Targaryen, the Third of his Name, King of the Andals, the Rhoynar, and the First Men, Lord of the Seven Kingdoms and Protector of the Realm, came to once again sit the Iron Throne as was his right, restoring House Targaryen to its glory.;;;;;;;;;;;;;x
bloodline_artos_stark_desc;Known as the Implacable, Artos Stark was the most fearsome warrior of his age. At the Battle of Long Lake when King Beyond-the-Wall Raymun Redbeard killed and beheaded Artos' brother Lord Willam of Winterfell, only for Artos to slay him in turn avenging his brother and ending the Wildling threat.;;;;;;;;;;;;;x
bloodline_roger_reyne_desc;Lord of Castamere, Roger Reyne was a skilled knight and military commander. He was considered the deadliest man in the Westerlands in his time;;;;;;;;;;;;;x
bloodline_robb_reyne_desc;One of Daemon Blackfyre's 'Roll of Heroes,' Robb Reyne was a mighty warrior and honourable knight, amongst the finest of his day.;;;;;;;;;;;;;x
bloodline_alyssa_velaryon_desc;The fair daughter of Aethan Velaryon, Lord of the Tides and Master of Ships, Lady Alyssa Velaryon was wed to Aenys Targaryen, eldest son and heir of the Conqueror. Lady Alyssa was known for her charm, wit, and kidness.;;;;;;;;;;;;;x
