EVTOPTAmbs_lords_declarant.311;Honour to you Lord [From.GetOnlyDynastyName]!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.312;Traitorous Whelp!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.312;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName]. [From.PrimaryTitle.GetFOA] writes that the men of the Vale are bound to the men of the North and the Riverlands by the blood they shed together in Robert's Rebellion, and House [From.GetOnlyDynastyName] is bound to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName] by kinship. As a result [From.GetSheHe] has decided that the Vale shall join [e_north.Holder.GetTitledFirstNameWithNick] in his foolish rebellion and sworn eternal loyalty on behalf of House [From.GetOnlyDynastyName] to House [e_north.Holder.GetOnlyDynastyName], seeking to cast down your grandchildren from their throne!;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.312;When your enemies defy you, you must serve them steel and fire!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.313;Traitorous Falcons!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.313;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName]. [From.PrimaryTitle.GetFOA] writes that the men of the Vale are bound to the men of the North and the Riverlands by the blood they shed together in Robert's Rebellion, and House [From.GetOnlyDynastyName] is bound to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName] by kinship. As a result [From.GetSheHe] has decided that the Vale shall join [e_north.Holder.GetTitledFirstNameWithNick] in his foolish rebellion and sworn eternal loyalty on behalf of House [From.GetOnlyDynastyName] to House [e_north.Holder.GetOnlyDynastyName]! [From.GetSheHeCap] seeks to castle you down and break up your kingdom, proving [From.GetHerHim]self a traitor like the rest!;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.313;Maybe they should be made to fly?;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.314;As High as Honour!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.314;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName]. [From.PrimaryTitle.GetFOA] writes that the men of the Vale are bound to the men of the North and the Riverlands by the blood they shed together in Robert's Rebellion, and House [From.GetOnlyDynastyName] is bound to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName] by kinship. They claim [From.GetHerHis] duty and the honour of [e_north.Holder.GetTitledFirstNameWithNick] cause is such that [From.GetTitledFirstNameNoRegnal] has sworn the men of the Vale shall march to [e_north.Holder.GetHerHis] aid. Furthermore House [From.GetOnlyDynastyName] swears eternal loyalty to House [e_north.Holder.GetOnlyDynastyName] for it is only right that the men of the Vale march to the aid of [e_north.Holder.Capital.GetName] and the defence of [k_riverlands.Holder.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.314;An interesting development...;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.4;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.4;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] will not send the men of the Vale to die for some needless rebellion. [From.GetTitledFirstNameNoRegnal] writes that we should let [e_north.Holder.GetTitledFirstNameWithNick] and [e_iron_throne.Holder.GetTitledFirstNameWithNick] fight their wars themselves and shed their own blood - House [k_vale.Holder.GetOnlyDynastyName] has none to spare. [From.GetSheHeCap] says that [From.GetSheHe] leaves the defence of [k_riverlands.Holder.Capital.GetName] to [From.GetHerHis] nuncles and cousin and trusts that they have no need of [From.GetHerHim], for [From.GetHerHis] place is at [k_vale.Holder.Capital.GetName].\n\nSuch words are clearly dictated by [Root.Liege.Regent.GetTitledFirstNameWithDynasty], who cravenly neglects [Root.Liege.Regent.GetHerHis] bonds of family, duty, and honour! Should we write to the other great lords of the Vale and seek their support in forcing the Vale to fight?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.4;For Lord Eddard and for the Young Wolf!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.4;No we shall not shade any Valeman blood on this foolish rebellion!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.5;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.5;I had wished that [Root.Liege.GetTitledFirstNameWithDynasty] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] would listen to my pleas and join [e_north.Holder.GetTitledFirstNameWithNick] in [e_north.Holder.GetHerHis] struggle against [e_iron_throne.Holder.GetTitledFirstNameWithNick], but it seems they will not. So now I write to all the great lords of the Vale, asking them to join me in declaring their wish to stand with [e_north.Holder.Capital.GetName] and [k_riverlands.Holder.Capital.GetName]! Together we broke the dragons and now we shall break the [e_iron_throne.Holder.GetOnlyDynastyName] pretenders who sit the Iron Throne! [Root.Liege.Regent.GetTitledFirstNameWithDynasty] should be made to honour [Root.Liege.Regent.GetHerHis] duties to [Root.Liege.Regent.GetHerHis] kin, and [Root.Liege.GetTitledFirstName] should be made to call [Root.Liege.GetHerHis] banners. If they will not listen to just [Root.Capital.GetName] then perhaps they will listen to the rest of the Vale.;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.5;Let the ravens fly!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.6;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.6;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that the men of the North and Riverlands have marched to war once more, yet the armies of the Vale do nothing. The men of the Vale are bound to the men of the North and the Riverlands by the blood we shed together in Robert's Rebellion, House [k_vale.Holder.GetOnlyDynastyName] is bound to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName] by kinship. [From.GetSheHeCap] writes that the Vale should be marching to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName], not cowering in our castles growing fat on the autumn harvest. [From.GetSheHeCap] demands that you stand with [From.GetHerHim] and make [k_vale.Holder.GetTitledFirstNameNoRegnal] honour the words of [k_vale.Holder.GetHerHis] mother's house: Family, Duty, Honour.\n\nShould you seek to avenge Lord Eddard's death? Should you seek to rouse the Vale to War?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.6;For Lord Eddard and for the Young Wolf!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.6;No we shall not shade any Valeman blood on this foolish rebellion!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.601;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.601;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has received your raven and agrees wholeheartedly that honour demands that the knights of the Vale ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] pledges the full support of House [From.GetOnlyDynastyName] in your struggle to force [k_vale.Holder.GetTitledFirstNameNoRegnal] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] to see sense and honour their bonds to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName].\n\nSurely [k_vale.Holder.Capital.GetName] cannot ignore the combined voice of [From.Capital.GetName] and [Root.Capital.GetName]?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.601;I thank [From.GetHerHim] for [From.GetHerHis] support.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.602;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.602;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has received your raven and but refuses to join us in our cause to force [k_vale.Holder.GetTitledFirstNameNoRegnal] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] to see sense and honour their bonds to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] writes that if the Vale is to ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName] then it is the decision of [k_vale.Holder.GetTitledFirstNameNoRegnal] and [k_vale.Holder.GetHerHim] alone: House [From.GetOnlyDynastyName] will play no part in this. [From.Capital.GetName] does not stand with [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.602;I thank [From.GetHerHim] for [From.GetHerHis] raven.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.603;The Lords Declarant;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.603;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has been communicating with [d_runestone.Holder.GetTitledFirstNameNoRegnal] and agrees with [d_runestone.Holder.GetHerHim] wholeheartedly that honour demands that the knights of the Vale ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] pledges the full support of House [From.GetOnlyDynastyName] in [d_runestone.Holder.GetTitledFirstNameWithNick] struggle to force us to join House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName] in their war.\n\nCalling themselves the Lords Declarant, [From.GetTitledFirstNameWithNick] pledges that [From.Capital.GetName] and [d_runestone.Holder.Capital.GetName] stand together and demand that we march to the aid of [e_north.Holder.Capital.GetName] and the defence of [k_riverlands.Holder.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.603;Save me from these warmongering fools!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.604;The Lords Declarant;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.604;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has been communicating with [d_runestone.Holder.GetTitledFirstNameNoRegnal] but disagrees with [d_runestone.Holder.GetHerHim] wholeheartedly that honour demands that the knights of the Vale ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] pledges the full support of House [From.GetOnlyDynastyName] for House [Root.GetOnlyDynastyName] in whatever we chose to do regarding the war, for it should be my decision and mine alone!\n\nLoyal as [From.GetSheHe] should be [From.GetTitledFirstNameWithNick] pledges that [From.Capital.GetName] and [Root.Capital.GetName] stand together against [d_runestone.Holder.Capital.GetName] and these so called "Lords Declarant".;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.604;I thank [From.GetHerHim] for [From.GetHerHis] support.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.7;Lords Declarant;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.7;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that you have seen the strength of feeling that their is in the Vale behind [From.GetHerHis] demand that the men of the Vale march to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] once more entreats us that we listen to [From.GetHerHim] and stand with House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] warns us that if we continue to do nothing [From.GetHerHim] and [From.GetHerHis] fellow "Lords Declarant" may have to take matters into their own hands and force the issue. [From.GetSheHeCap] beseeches you to listen to your loyal vassals and join the war as Lord Jon would have, for are not the words of House [Root.GetOnlyDynastyName] As High as Honour?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.7;For Lord Eddard and for the Young Wolf!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.7;No we shall not shade any Valeman blood on this foolish rebellion!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.8;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.8;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] will not send the men of the Vale to die for some needless rebellion. [From.GetTitledFirstNameNoRegnal] grows tired of reminding us of who is the liege and who is the vassal: as [From.GetSheHe] said before [From.GetSheHe] leaves the defence of [k_riverlands.Holder.Capital.GetName] to [From.GetHerHis] nuncles and cousin and trusts that they have no need of [From.GetHerHim], for [From.GetHerHis] place is at [k_vale.Holder.Capital.GetName]. [From.GetSheHeCap] has received the ravens of the Lords Declarant who stand with us, but has also received the ravens of those who urge caution. [From.GetSheHeCap] will make no commitment to join the war and demands that we stop pressing the issue.\nShould we write to the other Lords Declarant and urge them to stand with us as we issue our ultimatum?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.8;For Lord Eddard and for the Young Wolf!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.8;No, we have tried, now is the moment to stop.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.9;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.9;I had wished that [Root.Liege.GetTitledFirstNameWithDynasty] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] would listen to my pleas and join [e_north.Holder.GetTitledFirstNameWithNick] in his struggle against [e_iron_throne.Holder.GetTitledFirstNameWithNick], but it seems they will not. So now I write to all the great lords of the Vale, asking them to join me in declaring their wish to stand with [e_north.Holder.Capital.GetName] and [k_riverlands.Holder.Capital.GetName]! [Root.Liege.GetTitledFirstName] must be made to see sense and if [Root.Liege.GetSheHe] will not we must take matters into our own hands. If [Root.Liege.Capital.GetName] will not listen to [Root.Capital.GetName] then we, The Lords Declarant, will make them listen!;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.9;Let the ravens fly!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.10;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.10;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [k_vale.Holder.GetTitledFirstNameNoRegnal] has rejected our entreaty to call [k_vale.Holder.GetHerHis] banners and march to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. Instead [k_vale.Holder.GetSheHe] prefers to stay behind the fortifications of [k_vale.Holder.Capital.GetName] - [k_vale.Holder.GetHerHis] actions bring shame upon the whole Vale. [From.GetTitledFirstNameWithNick] asks that we stand with [From.GetHerHim] as [From.GetSheHe] issues [From.GetHerHis] final ultimatum to [k_vale.Holder.Capital.GetName] demanding that House [k_vale.Holder.GetOnlyDynastyName] uphold its honour!\n\nShould we join with [From.Capital.GetName] and the other Lords Declarant and seek to avenge Lord Eddard's death? Should we seek to rouse the Vale to War?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.10;For Lord Eddard and for the Young Wolf!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.10;No we shall not shade any Valeman blood on this foolish rebellion!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.1001;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.1001;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has received your raven and agrees wholeheartedly that honour demands that the knights of the Vale ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] pledges the full support of House [From.GetOnlyDynastyName] in your struggle to force [k_vale.Holder.GetTitledFirstNameNoRegnal] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] to see sense and honour their bonds to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName].\n\nSurely [k_vale.Holder.Capital.GetName] cannot ignore the combined voice of [From.Capital.GetName] and [Root.Capital.GetName]?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.1001;I thank [From.GetHerHim] for [From.GetHerHis] support.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.1002;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.1002;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has received your raven and but refuses to join us in our cause to force [k_vale.Holder.GetTitledFirstNameNoRegnal] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] to see sense and honour their bonds to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] writes that if the Vale is to ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName] then it is the decision of [k_vale.Holder.GetTitledFirstNameNoRegnal] and [k_vale.Holder.GetHerHim] alone: House [From.GetOnlyDynastyName] will play no part in this. [From.Capital.GetName] does not stand with [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.1002;I thank [From.GetHerHim] for [From.GetHerHis] raven.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.1003;The Lords Declarant;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.1003;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has been communicating with [d_runestone.Holder.GetTitledFirstNameNoRegnal] and agrees with [d_runestone.Holder.GetHerHim] wholeheartedly that honour demands that the knights of the Vale ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] pledges the full support of House [From.GetOnlyDynastyName] in [d_runestone.Holder.GetTitledFirstNameWithNick] struggle to force us to join House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName] in their war.\n\nCalling themselves the Lords Declarant, [From.GetTitledFirstNameWithNick] pledges that [From.Capital.GetName] and [d_runestone.Holder.Capital.GetName] stand together and demand that we march to the aid of [e_north.Holder.Capital.GetName] and the defence of [k_riverlands.Holder.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.1003;Save me from these warmongering fools!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.1004;The Lords Declarant;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.1004;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has been communicating with [d_runestone.Holder.GetTitledFirstNameNoRegnal] but disagrees with [d_runestone.Holder.GetHerHim] wholeheartedly that honour demands that the knights of the Vale ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] pledges the full support of House [From.GetOnlyDynastyName] for House [Root.GetOnlyDynastyName] in whatever we chose to do regarding the war, for it should be my decision and mine alone!\n\nLoyal as [From.GetSheHe] should be [From.GetTitledFirstNameWithNick] pledges that [From.Capital.GetName] and [Root.Capital.GetName] stand together against [d_runestone.Holder.Capital.GetName] and these so called "Lords Declarant".;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.1004;I thank [From.GetHerHim] for [From.GetHerHis] support.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.11;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.11;I had wished that [Root.Liege.GetTitledFirstNameWithDynasty] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] would listen to my pleas and join [e_north.Holder.GetTitledFirstNameWithNick] in [e_north.Holder.GetHerHis] struggle against [e_iron_throne.Holder.GetTitledFirstNameWithNick], but it seems they will not respond to reason. I know which Lords of the Vale are with me and which are against me. The time has come for an ultimatum. Now I must chose what the Lords Declarant will do: I could tell [Root.Liege.GetTitledFirstNameWithNick] that we Lords Declarant will ignore [Root.Liege.GetHerHis] instructions and swear our swords to [e_north.Holder.GetTitledFirstNameWithNick] and march to the defence of [k_riverlands.Holder.Capital.GetName] on our own, I could tell [Root.Liege.GetTitledFirstNameNoRegnal] that we will force [Root.Liege.GetHerHim] to join the war by force, or I could merely ask him to reconsider one last time?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.11;If [Root.Liege.GetSheHe] will not listen we shall swear ourselves to [e_north.Holder.GetTitledFirstNameWithNick]!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.11;If [Root.Liege.GetSheHe] will not listen we shall force [Root.Liege.GetHerHim] with cold steel!;;;;;;;;;;;;;x
EVTOPTCmbs_lords_declarant.11;We shall merely ask once more.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.12;Lords Declarant;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.12;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that you have seen the strength of feeling that their is in the Vale behind [From.GetHerHis] demand that the men of the Vale march to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] once more entreats us that we listen to [From.GetHerHim] and stand with House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] warns us that this is now an ultimatum - either we listen to these Lords Declarant and join with [e_north.Holder.Capital.GetName] or the Lords Declarant will disobey our commands and swear their swords to [e_north.Holder.GetTitledFirstNameWithNick] themselves!;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.12;Curse you! Fine - we will join with [e_north.Holder.GetTitledFirstNameWithNick]!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.12;I do not believe your claims!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.15;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.15;I had wished that [Root.Liege.GetTitledFirstNameWithDynasty] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] would listen to my pleas and join [e_north.Holder.GetTitledFirstNameWithNick] in [e_north.Holder.GetHerHis] struggle against [e_iron_throne.Holder.GetTitledFirstNameWithNick], but it seems they will not respond to reason. They have rejected my ultimatum and now I must decide whether to follow through: will [Root.Capital.GetName] and the other Lords Declarant swear our swords to [e_north.Holder.Capital.GetName] and march to the defence of [k_riverlands.Holder.Capital.GetName] on our own?;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.15;Since [Root.Liege.GetSheHe] will not listen we shall swear ourselves to [e_north.Holder.GetTitledFirstNameWithNick]!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.15;This is folly, I will stop.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.16;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.16;The decision has been taken. I fear it will haunt me the rest of my days but [Root.Capital.GetName] and the other Lords Declarant will swear our swords to [e_north.Holder.Capital.GetName] and march to the defence of [k_riverlands.Holder.Capital.GetName] on our own. The men of the Vale are bound to the men of the North and the Riverlands by the blood we shed together in Robert's Rebellion, House [Root.GetOnlyDynastyName] too is bound by blood to House [e_north.Holder.GetOnlyDynastyName] and I knew Lord Eddard well, my duty should is in the riverlands fighting to avenge his death! As our words say: We Remember!;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.16;We shall swear ourselves to [e_north.Holder.GetTitledFirstNameWithNick]!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.17;We Remember!;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.17;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [k_vale.Holder.GetTitledFirstNameNoRegnal] has rejected our ultimatum to call [k_vale.Holder.GetHerHis] banners and march to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. Instead [k_vale.Holder.GetSheHe] prefers to stay behind the fortifications of [k_vale.Holder.Capital.GetName] - [k_vale.Holder.GetHerHis] actions bring shame upon the whole Vale. [From.GetTitledFirstNameWithNick] asks that we stand with [From.GetHerHim] as [From.GetSheHe] follows through with [From.GetHerHis] ultimatum: [From.GetSheHe] calls on us to swear our swords to [e_north.Holder.Capital.GetName] and march to the defence of [k_riverlands.Holder.Capital.GetName] on our own. Shall we do this?;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.17;For Lord Eddard and for the Young Wolf!;;;;;;;;;;;;;x
EVTOPTBmbs_lords_declarant.17;No this is too far!;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.1701;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.1701;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has received your raven and agrees wholeheartedly that honour demands that the knights of the Vale ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] pledges the full support of House [From.GetOnlyDynastyName] as we swear ourselves to [e_north.Holder.Capital.GetName], pledging to do the same. [From.Capital.GetName] and [Root.Capital.GetName] shall pledge themselves to House [e_north.Holder.GetOnlyDynastyName] together!;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.1701;I thank [From.GetHerHim] for [From.GetHerHis] support.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.1702;As High as Honour?;;;;;;;;;;;;;x
EVTDESCmbs_lords_declarant.1702;[Root.PrimaryTitle.GetFOA], there is a raven from [From.GetTitledFirstNameWithDynasty] of [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] writes that [From.GetSheHe] has received your raven and but refuses to join us in our cause to force [k_vale.Holder.GetTitledFirstNameNoRegnal] and [Root.Liege.Regent.GetTitledFirstNameWithDynasty] to see sense and honour their bonds to House [e_north.Holder.GetOnlyDynastyName] and House [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] writes that if the Vale is to ride to the aid of [e_north.Holder.GetTitledFirstNameWithNick] and the defence of [k_riverlands.Holder.Capital.GetName] then it is the decision of [k_vale.Holder.GetTitledFirstNameNoRegnal] and [k_vale.Holder.GetHerHim] alone: House [From.GetOnlyDynastyName] will play no part in this. [From.Capital.GetName] does not stand with [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTAmbs_lords_declarant.1702;I thank [From.GetHerHim] for [From.GetHerHis] raven.;;;;;;;;;;;;;x
EVTtitlembs_lords_declarant.1703;The Lords Declarant;;;;;;;;;;;;;x
